customer_id,customer_name,email,city,created_at
914,Customer_914,customer914@gmail.com,Nashik,2026-01-01
915,Customer_915,customer915@gmail.com,Mumbai,2026-01-01
916,Customer_916,customer916@gmail.com,Pune,2026-01-01
917,Customer_917,customer917@gmail.com,Pune,2026-01-01
918,Customer_918,customer918@gmail.com,Nashik,2026-01-01
919,Customer_919,customer919@gmail.com,Mumbai,2026-01-01
920,Customer_920,customer920@gmail.com,Hyderabad,2026-01-01
921,Customer_921,customer921@gmail.com,Pune,2026-01-01
922,Customer_922,customer922@gmail.com,Pune,2026-01-01
923,Customer_923,customer923@gmail.com,Pune,2026-01-01
924,Customer_924,customer924@gmail.com,Bengaluru,2026-01-01
925,Customer_925,customer925@gmail.com,Chennai,2026-01-01
926,Customer_926,customer926@gmail.com,Mumbai,2026-01-01
927,Customer_927,customer927@gmail.com,Hyderabad,2026-01-01
928,Customer_928,customer928@gmail.com,Pune,2026-01-01
929,Customer_929,customer929@gmail.com,Bengaluru,2026-01-01
930,Customer_930,customer930@gmail.com,Chennai,2026-01-01
931,Customer_931,customer931@gmail.com,Delhi,2026-01-01
932,Customer_932,customer932@gmail.com,Nashik,2026-01-01
933,Customer_933,customer933@gmail.com,Delhi,2026-01-01
934,Customer_934,customer934@gmail.com,Pune,2026-01-01
935,Customer_935,customer935@gmail.com,Hyderabad,2026-01-01
936,Customer_936,customer936@gmail.com,Hyderabad,2026-01-01
937,Customer_937,customer937@gmail.com,Chennai,2026-01-01
938,Customer_938,customer938@gmail.com,Chennai,2026-01-01
939,Customer_939,customer939@gmail.com,Mumbai,2026-01-01
940,Customer_940,customer940@gmail.com,Nashik,2026-01-01
941,Customer_941,customer941@gmail.com,Nashik,2026-01-01
942,Customer_942,customer942@gmail.com,Pune,2026-01-01
943,Customer_943,customer943@gmail.com,Delhi,2026-01-01
944,Customer_944,customer944@gmail.com,Mumbai,2026-01-01
945,Customer_945,customer945@gmail.com,Hyderabad,2026-01-01
946,Customer_946,customer946@gmail.com,Mumbai,2026-01-01
947,Customer_947,customer947@gmail.com,Delhi,2026-01-01
948,Customer_948,customer948@gmail.com,Hyderabad,2026-01-01
949,Customer_949,customer949@gmail.com,Chennai,2026-01-01
950,Customer_950,customer950@gmail.com,Bengaluru,2026-01-01
951,Customer_951,customer951@gmail.com,Bengaluru,2026-01-01
952,Customer_952,customer952@gmail.com,Chennai,2026-01-01
953,Customer_953,customer953@gmail.com,Pune,2026-01-01
954,Customer_954,customer954@gmail.com,Mumbai,2026-01-01
955,Customer_955,customer955@gmail.com,Hyderabad,2026-01-01
956,Customer_956,customer956@gmail.com,Chennai,2026-01-01
957,Customer_957,customer957@gmail.com,Nashik,2026-01-01
958,Customer_958,customer958@gmail.com,Chennai,2026-01-01
959,Customer_959,customer959@gmail.com,Pune,2026-01-01
960,Customer_960,customer960@gmail.com,Mumbai,2026-01-01
961,Customer_961,customer961@gmail.com,Chennai,2026-01-01
962,Customer_962,customer962@gmail.com,Nashik,2026-01-01
963,Customer_963,customer963@gmail.com,Delhi,2026-01-01
964,Customer_964,customer964@gmail.com,Nashik,2026-01-01
965,Customer_965,customer965@gmail.com,Chennai,2026-01-01
966,Customer_966,customer966@gmail.com,Hyderabad,2026-01-01
967,Customer_967,customer967@gmail.com,Nashik,2026-01-01
968,Customer_968,customer968@gmail.com,Mumbai,2026-01-01
969,Customer_969,customer969@gmail.com,Nashik,2026-01-01
970,Customer_970,customer970gmail.com,Hyderabad,2026-01-01
971,Customer_971,customer971@gmail.com,Nashik,2026-01-01
972,Customer_972,customer972@gmail.com,Mumbai,2026-01-01
973,Customer_973,customer973@gmail.com,Delhi,2026-01-01
974,Customer_974,customer974@gmail.com,Hyderabad,2026-01-01
975,Customer_975,customer975@gmail.com,Bengaluru,2026-01-01
976,Customer_976,customer976@gmail.com,Chennai,2026-01-01
977,Customer_977,customer977@gmail.com,Delhi,2026-01-01
978,Customer_978,customer978@gmail.com,Mumbai,2026-01-01
979,Customer_979,customer979@gmail.com,Hyderabad,2026-01-01
980,Customer_980,customer980@gmail.com,Chennai,2026-01-01
981,Customer_981,customer981@gmail.com,Delhi,2026-01-01
982,Customer_982,customer982@gmail.com,Mumbai,2026-01-01
983,Customer_983,customer983@gmail.com,Nashik,2026-01-01
984,Customer_984,customer984@gmail.com,Bengaluru,2026-01-01
985,Customer_985,customer985@gmail.com,Nashik,2026-01-01
986,Customer_986,customer986@gmail.com,Bengaluru,2026-01-01
987,Customer_987,customer987@gmail.com,Mumbai,2026-01-01
988,Customer_988,customer988@gmail.com,Bengaluru,2026-01-01
989,Customer_989,customer989@gmail.com,Delhi,2026-01-01
990,Customer_990,customer990@gmail.com,Chennai,2026-01-01
991,Customer_991,customer991@gmail.com,Nashik,2026-01-01
992,Customer_992,customer992@gmail.com,Bengaluru,2026-01-01
993,Customer_993,customer993@gmail.com,Chennai,2026-01-01
994,Customer_994,customer994@gmail.com,Pune,2026-01-01
995,Customer_995,customer995@gmail.com,Bengaluru,2026-01-01
996,Customer_996,customer996@gmail.com,Pune,2026-01-01
997,Customer_997,customer997@gmail.com,Chennai,2026-01-01
998,Customer_998,customer998@gmail.com,Hyderabad,2026-01-01
999,Customer_999,customer999@gmail.com,Chennai,2026-01-01
1000,Customer_1000,customer1000@gmail.com,Delhi,2026-01-01
